GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Home Odds,Away Odds,previous_game_home_win_loss,previous_game_away_win_loss,previous_game_home_position,previous_game_home_points,previous_game_home_percentage,previous_game_away_position,previous_game_away_points,previous_game_away_percentage,Rivalry,HomeTeamEncode,AwayTeamEncode,VenueEncode,StadiumCapacity,DayC,Day,Month,MinutesSinceMidnight,HomeProbability,AwayProbability,isFinal,CapacityUtilisation
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,1.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,2.0,68.0,143.8,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,3.0,68.0,118.6,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
2016QF01,2016,-4,2016-09-09,15.8,14.8,0.6,M.C.G.,1900-01-01 19:50:00,87533,Geelong,2.3,5.5,10.9,12.13,85,Hawthorn,1.2,6.6,10.7,12.11,83,2.0,68.0,143.8,4.0,64.0,119.7,1.33,3.18,1.0,0.0,,,,,,,1,7,10,1,100024,Friday,4,9,1190,0.7518796992481203,0.31446540880503143,1,0.8751199712069103
